locationID,Latitude,Longtitude
ARD,-8.25,124.75
ARE,18.45,-66.67583333
ARE,18.45027778,-66.67583333
ARE,18.45,-66.67527778
ARE,18.45083333,-66.67555556
ARE,18.45,-66.67527778
ARE,18.45083333,-66.67555556
ARG,36.125,-90.92638889
ARG,36.12472222,-90.925
ARH,64.56666667,40.53333333
ARH,64.56666667,40.53333333
ARH,64.60027778,40.71666667
ARH,64.60027778,40.71666667
ARH,64.60027778,40.71666667
ARI,-18.33305556,-70.33805556
ARI,-18.34861111,-70.33861111
ARK,-3.36416667,36.62472222
ARK,-3.36666667,36.62555556
ARM,-30.52833333,151.6233333
ARM,-30.52805556,151.6172222
ARN,59.66194444,17.93388889
ARN,59.65194444,17.91861111
ARP,-9.87055556,149.4836111
ARP,-9.87083333,149.4841667
ARQ,7.02111111,-71.38888889
ARQ,7.02111111,-71.38888889
ARQ,7.02111111,-71.38888889
ARQ,7.02111111,-71.38888889
ARS,-15.9,-52.23333333
ARS,-15.89944444,-52.24111111
ART,43.99083333,-76.02138889
ART,43.99194444,-76.02055556
ART,43.99194444,-76.01944444
ART,43.99194444,-76.02055556
ART,43.99194444,-76.01944444
ARU,-21.14361111,-50.42611111
ARU,-21.14138889,-50.42472222
ARU,-21.14138889,-50.42444444
ARU,-21.14138889,-50.42472222
ARU,-21.14138889,-50.42444444
ARV,45.92805556,-89.73083333
ARW,46.18333333,21.26666667
ARW,46.17666667,21.26194444
ARW,46.17666667,21.26194444
ARW,46.17666667,21.26194444
ARW,46.17666667,21.26194444
ARX,40.18333333,-74.11666667
ARY,-37.31194444,142.9905556
ARY,-37.30944444,142.9886111
ARZ,-7.2225,12.86861111
ARZ,-7.25944444,12.86277778
ARZ,-7.25888889,12.8625
ASA,13.07,42.63833333
ASA,13.07333333,42.63694444
ASA,13.07166667,42.645
ASB,37.98166667,58.36083333
ASB,37.98166667,58.36083333
ASB,37.98694444,58.36111111
ASC,-15.91666667,-63.15
ASD,24.69777778,-77.79611111
ASD,24.69805556,-77.79555556
ASE,39.22416667,-106.8688889
ASE,39.22305556,-106.8688889
ASE,39.22194444,-106.8683333
ASE,39.22305556,-106.8688889
ASE,39.22194444,-106.8683333
ASF,46.28277778,48.01083333
ASF,46.28277778,48.01083333
ASG,-43.905,171.7966667
ASG,-43.90277778,171.7997222
ASH,42.77888889,-71.50944444
ASH,42.77888889,-71.50944444
ASH,42.78166667,-71.51472222
ASH,42.7825,-71.51416667
ASH,42.78166667,-71.51472222
ASH,42.7825,-71.51416667
ASI,-7.97027778,-14.39361111
ASI,-7.96972222,-14.39361111
ASJ,28.41694444,129.6975
ASJ,28.43055556,129.7125
ASK,6.90555556,-5.36416667
ASK,6.90305556,-5.36611111
ASL,32.52166667,-94.30805556
ASL,32.52055556,-94.30777778
ASM,15.29111111,38.91027778
ASM,15.29333333,38.90888889
ASM,15.29194444,38.91111111
ASN,33.56972222,-86.05083333
ASN,33.56944444,-86.05111111
ASO,10.04722222,34.53666667
ASO,10.02055556,34.59888889
ASO,10.02055556,34.58222222
ASO,10.02055556,34.58222222
ASO,10.02055556,34.59888889
ASO,10.02055556,34.58222222
ASP,-23.80333333,133.8841667
ASP,-23.80833333,133.9008333
ASP,-23.80444444,133.8952778
ASP,-23.80833333,133.9008333
ASP,-23.80444444,133.8952778
ASQ,39.46888889,-117.1961111
ASQ,39.46805556,-117.1952778
ASQ,39.46805556,-117.1975
ASQ,39.46805556,-117.1952778
ASQ,39.46805556,-117.1975
ASR,38.70416667,35.50972222
ASR,38.77027778,35.49555556
ASR,38.77027778,35.49555556
ASR,38.77027778,35.49555556
ASR,38.77027778,35.49555556
AST,46.15972222,-123.88
AST,46.15805556,-123.8786111
ASU,-25.23916667,-57.51916667
ASU,-25.24111111,-57.51694444
ASW,23.965,32.82166667
ASW,23.96444444,32.82
ASX,46.54861111,-90.91861111
ASX,46.54861111,-90.91888889
ASY,46.02388889,-99.35277778
ASY,46.02388889,-99.3525
ASY,46.02472222,-99.35166667
ASY,46.02305556,-99.35277778
ASY,46.02388889,-99.3525
ASY,46.02305556,-99.35277778
ATA,-9.34722222,-77.6
ATB,17.70972222,34.05722222
ATC,24.62944444,-75.67388889
ATE,34.19277778,-95.64972222
ATE,34.1925,-95.64972222
ATH,37.93666667,23.94444444
ATH,37.89583333,23.72888889
ATI,-30.4,-56.50833333
ATI,-30.40083333,-56.50777778
ATK,70.4675,-157.4519444
ATK,70.46722222,-157.4358333
ATK,70.46722222,-157.4355556
ATK,70.46722222,-157.4358333
ATK,70.46722222,-157.4355556
ATL,33.64083333,-84.42722222
ATL,33.64083333,-84.42722222
ATL,33.64083333,-84.42722222
ATL,33.63666667,-84.42805556
ATL,33.63666667,-84.42777778
ATL,33.63666667,-84.42805556
ATL,33.63666667,-84.42777778
ATM,-3.25333333,-52.25305556
ATM,-3.25388889,-52.25388889
ATM,-3.25305556,-52.25388889
ATM,-3.25388889,-52.25388889
ATM,-3.25305556,-52.25388889
ATN,-3.67138889,152.4363889
ATN,-3.66944444,152.4380556
ATN,-3.66972222,152.4380556
ATN,-3.66944444,152.4380556
ATN,-3.66972222,152.4380556
ATO,39.21083333,-82.23166667
ATO,39.21194444,-82.22916667
ATO,39.21194444,-82.22916667
ATO,39.21194444,-82.22916667
ATO,39.21194444,-82.22916667
ATP,-3.1425,142.3466667
ATQ,31.70694444,74.79722222
ATQ,31.71138889,74.79638889
ATQ,31.71138889,74.79638889
ATQ,31.71138889,74.79638889
ATQ,31.71138889,74.79638889
ATR,20.49944444,-13.04638889
ATR,20.50666667,-13.04305556
ATS,32.84833333,-104.4669444
ATS,32.8525,-104.4677778
ATS,32.85166667,-104.4672222
ATS,32.85194444,-104.4675
ATS,32.8525,-104.4677778
ATS,32.85194444,-104.4675
ATT,60.8675,-162.2708333
ATT,60.86722222,-162.2733333
ATT,60.86777778,-162.2741667
ATT,60.86722222,-162.2733333
ATT,60.86777778,-162.2741667
ATU,52.82583333,173.1727778
ATU,52.8325,173.1755556
ATV,13.24222222,18.3075
ATV,13.23972222,18.31333333
ATV,13.23972222,18.31555556
ATV,13.23972222,18.31333333
ATV,13.23972222,18.31555556
ATW,44.25777778,-88.52
ATW,44.25805556,-88.51916667
ATW,44.25805556,-88.51916667
ATW,44.25805556,-88.51916667
ATW,44.25805556,-88.51916667
ATY,44.90888889,-97.15416667
ATY,44.90888889,-97.15416667
ATY,44.91388889,-97.15472222
ATZ,27.04638889,31.07861111
AU1,-12.62388889,142.0872222
AUA,12.50222222,-70.01388889
AUA,12.50222222,-70.01388889
AUA,12.50138889,-70.01555556
AUC,7.07027778,-70.74055556
AUC,7.06888889,-70.73694444
AUD,-18.50694444,139.8816667
AUD,-18.51555556,139.8786111
AUG,44.31805556,-69.79666667
AUG,44.32055556,-69.79722222
AUH,24.43305556,54.64888889
AUH,24.44333333,54.65277778
AUI,-1.46166667,143.0647222
AUI,-1.46222222,143.0644444
AUK,62.68916667,-164.6108333
AUK,62.68,-164.66
AUK,62.68305556,-164.7222222
AUK,62.68,-164.66
AUK,62.68305556,-164.7222222
AUM,43.66444444,-92.93388889
AUM,43.66277778,-92.93305556
AUN,38.95277778,-121.0819444
AUN,38.95472222,-121.0816667
AUO,32.61527778,-85.43194444
AUO,32.615,-85.43388889
AUP,-9.91666667,149.3333333
AUQ,-9.76666667,-139.0166667
AUQ,-9.76888889,-139.0113889
AUQ,-9.76611111,-139.01
AUQ,-9.76583333,-139.0097222
AUQ,-9.76888889,-139.0113889
AUQ,-9.76583333,-139.0097222
AUR,44.8975,2.41805556
AUR,44.89111111,2.42194444
AUS,30.19444444,-97.67
AUS,30.29805556,-97.70138889
AUW,44.92333333,-89.62305556
AUW,44.92638889,-89.62694444
AUW,44.92638889,-89.62666667
AUW,44.92638889,-89.62694444
AUW,44.92638889,-89.62666667
AUX,-7.2,-48.2
AUX,-7.22777778,-48.24055556
AUY,-20.25333333,169.7613889
AUY,-20.24916667,169.7708333
AUY,-20.24944444,169.7708333
AUY,-20.24916667,169.7708333
AUY,-20.24944444,169.7708333
AUZ,41.77083333,-88.47277778
AUZ,41.77194444,-88.47555556
AVB,46.03194444,12.59722222
AVB,46.03,12.59888889
AVB,46.03111111,12.59638889
AVB,46.03,12.59888889
AVB,46.03111111,12.59638889
AVI,22.02638889,-78.79055556
AVI,22.02694444,-78.78972222
AVL,35.435,-82.54111111
AVL,35.43611111,-82.54194444
AVL,35.43444444,-82.54277778
AVL,35.43611111,-82.54194444
AVL,35.43444444,-82.54277778
AVN,43.90722222,4.90194444
AVN,43.90666667,4.90194444
AVN,43.90666667,4.90194444
AVN,43.90722222,4.90194444
AVN,43.90666667,4.90194444
AVO,27.5925,-81.52694444
AVO,27.59138889,-81.52888889
AVP,41.33916667,-75.72583333
AVP,41.33861111,-75.72333333
AVP,41.33833333,-75.72333333
AVP,41.33861111,-75.72333333
AVP,41.33833333,-75.72333333
AVV,-38.04083333,144.4680556
AVV,-38.03944444,144.4694444
AVW,32.40916667,-111.2180556
AVW,32.40944444,-111.2183333
AVX,33.405,-118.4158333
AWA,7.06111111,38.4875
AWA,7.06666667,38.49055556
AWK,19.2825,166.6366667
AWK,19.28,166.6402778
AWK,19.28,166.6402778
AWM,35.135,-90.23444444
AWR,-4.12416667,144.8702778
AWX,32.33083333,-102.5297222
AWX,32.33111111,-102.5294444
AWX,32.33083333,-102.5297222
AWX,32.33111111,-102.5294444
AWX,32.32944444,-102.5302778
AWZ,31.3375,48.76194444
AWZ,31.33777778,48.75972222
AXA,18.21027778,-63.0575
AXA,18.21027778,-63.0575
AXA,18.20472222,-63.05388889
AXA,18.20472222,-63.05388889
AXA,18.20472222,-63.05388889
AXA,18.20472222,-63.05388889
AXB,44.31666667,-75.89972222
AXC,-22.95805556,145.2425
AXC,-22.96666667,145.2416667
AXC,-22.96333333,145.2533333
AXC,-22.96333333,145.2516667
AXC,-22.96666667,145.2416667
AXC,-22.96333333,145.2516667
AXD,40.85555556,25.95
AXD,40.85583333,25.95638889
AXD,40.85583333,25.95611111
AXD,40.85583333,25.95638889
AXD,40.85583333,25.95611111
AXM,4.45638889,-75.76805556
AXM,4.45166667,-75.76611111
AXM,4.45083333,-75.76666667
AXM,4.45166667,-75.76611111
AXM,4.45083333,-75.76666667
AXN,45.86722222,-95.39416667
AXN,45.86638889,-95.39472222
AXP,22.44194444,-73.97055556
AXP,22.44194444,-73.97083333
AXP,22.44194444,-73.97055556
AXP,22.44194444,-73.97083333
AXP,22.44194444,-73.97055556
AXS,34.69805556,-99.33805556
AXS,34.69888889,-99.33833333
AXT,39.61555556,140.2186111
AXU,14.12083333,38.71666667
AXU,14.14694444,38.77138889
AXU,14.14694444,38.7725
AXU,14.14694444,38.7725
AXU,14.14694444,38.77138889
AXU,14.14694444,38.7725
AXV,40.49333333,-84.29888889
AXV,40.49361111,-84.29805556
AXX,36.42055556,-105.2894444
AXX,36.42194444,-105.29
AYL,-18.01666667,135.55
AYP,-13.13333333,-74.2
AYP,-13.15472222,-74.20444444
AYQ,-25.18611111,130.9755556
AYR,-19.59666667,147.325
AYR,-19.58444444,147.3291667
AYR,-19.59666667,147.3244444
AYR,-19.59666667,147.325
AYR,-19.58444444,147.3291667
AYS,31.24833333,-82.39527778
AYS,31.24861111,-82.39666667
AYS,31.24916667,-82.39555556
AYT,36.89861111,30.80055556
AYT,36.90555556,30.79055556
AYW,-1.14166667,132.4783333
AYW,-1.15972222,132.4633333
AZ1,35.65083333,-112.1480556
AZ1,35.65055556,-112.1480556
AZ2,35.30222222,-112.1941667
AZ2,35.30555556,-112.1944444
AZ3,33.52722222,-112.2952778
AZ3,33.52694444,-112.2952778
AZ4,33.7875,-113.6425
AZ5,34.12944444,-109.3108333
AZ5,34.11805556,-109.3108333
AZ5,34.12944444,-109.3108333
AZ6,32.96027778,-112.6736111
AZA,33.30777778,-111.6555556
AZD,31.89777778,54.28166667
AZD,31.905,54.27638889
AZD,31.905,54.27638889
AZD,31.905,54.27638889
AZD,31.905,54.27638889
AZG,19.09361111,-102.3936111
AZI,24.42833333,54.45805556
AZO,42.23638889,-85.55361111
AZO,42.23444444,-85.55166667
AZS,19.26666667,-69.75
AZS,19.26944444,-69.73694444
B19,43.46416667,-70.4725
B1C,50.75194444,-126.5872222
B21,45.08555556,-70.21638889
B21,45.08555556,-70.21638889
B21,45.08611111,-70.21611111
B21,45.08527778,-70.21638889
B21,45.08527778,-70.21638889
B2C,50.40194444,-125.4191667
B3C,50.61888889,-126.3177778
B4C,50.75194444,-126.5011111
BAA,-5.31666667,151.0333333
BAA,-5.33055556,151.0080556
BAB,39.13611111,-121.4355556
BAB,39.13611111,-121.4366667
BAC,4.56916667,-72.96722222
BAD,32.50166667,-93.6625
BAD,32.50194444,-93.66277778
BAD,32.50194444,-93.6625
BAD,32.50194444,-93.66277778
BAD,32.50194444,-93.6625
BAE,44.38333333,6.63333333
BAF,42.16,-72.71638889
BAF,42.15805556,-72.71583333
BAF,42.15805556,-72.71583333
BAF,42.15805556,-72.71583333
BAF,42.15805556,-72.71583333
BAG,16.37666667,120.6177778
BAG,16.375,120.6197222
BAG,16.375,120.6188889
BAG,16.375,120.6197222
BAG,16.375,120.6188889
BAH,26.27083333,50.6375
BAH,26.26805556,50.63694444
BAH,26.27083333,50.63361111
BAH,26.26805556,50.63694444
BAH,26.27083333,50.63361111
BAI,9.16583333,-83.3325
BAI,9.16361111,-83.33
BAK,40.4675,50.04666667
BAK,40.4675,50.04666667
BAK,40.4675,50.04666667
BAL,37.93166667,41.11888889
BAL,37.92888889,41.11666667
BAL,39.17555556,-76.67138889
BAM,40.5975,-116.8722222
BAM,40.59916667,-116.8744444
BAO,17.38305556,102.8
BAQ,10.89611111,-74.77888889
BAQ,10.88944444,-74.78055556
BAQ,10.88972222,-74.78083333
BAR,55.36666667,-133.6
BAT,54.33888889,12.71138889
BAT,-20.585,-48.59527778
BAT,-20.58444444,-48.59416667
BAU,-22.345,-49.05388889
BAU,-22.15777778,-49.06833333
BAU,-22.16111111,-49.07
BAV,40.66666667,109.9833333
BAV,40.55944444,109.9983333
BAX,53.36388889,83.54194444
BAX,53.36333333,83.53972222
BAX,53.36333333,83.53944444
BAX,53.36333333,83.53972222
BAX,53.36333333,83.53972222
BAX,53.36333333,83.53972222
BAX,53.36333333,83.53972222
BAY,47.65,23.46666667
BAY,47.65833333,23.46611111
BAY,47.65833333,23.46611111
BAZ,-0.98138889,-62.91972222
BAZ,-0.98111111,-62.91833333
BAZ,-0.98138889,-62.91972222
BAZ,-0.98111111,-62.91833333
BBA,-45.91666667,-71.695
BBA,-45.91611111,-71.68944444
BBC,28.97305556,-95.86333333
BBC,28.97333333,-95.86333333
BBC,28.97333333,-95.86333333
BBC,28.97333333,-95.86333333
BBC,28.97333333,-95.86333333
BBD,31.17916667,-99.32388889
BBF,42.50833333,-71.18333333
BBH,20.29611111,41.63416667
BBI,20.24361111,85.82
BBI,20.24444444,85.81777778
BBK,-17.83138889,25.16666667
BBK,-17.83083333,25.16277778
BBK,-17.83138889,25.16666667
BBO,10.39166667,44.95
BBO,10.38916667,44.94111111
BBO,10.38916667,44.94138889
BBO,10.38916667,44.94111111
BBO,10.38916667,44.94138889
BBQ,17.55555556,-61.765
BBQ,17.55555556,-61.765
BBR,16.01611111,-61.73888889
BBR,16.01333333,-61.74222222
BBR,16.01361111,-61.74305556
BBR,16.01333333,-61.74222222
BBR,16.01361111,-61.74305556
BBS,51.32444444,-0.84055556
BBS,51.32388889,-0.8475
BBT,4.21916667,15.78805556
BBT,4.22138889,15.78638889
BBT,4.22166667,15.78638889
BBT,4.22138889,15.78638889
BBT,4.22166667,15.78638889
BBU,44.5,26.1
BBU,44.50333333,26.10277778
BBU,44.50333333,26.10277778
BBU,44.50333333,26.10277778
BBU,44.50333333,26.10277778
BBW,41.43638889,-99.64222222
BBW,41.43638889,-99.64222222
BBW,41.43638889,-99.64222222
BBW,41.43638889,-99.64222222
BBX,40.13666667,-75.2675
BBX,40.13666667,-75.2675
BBX,40.1375,-75.26527778
BBY,5.84583333,20.64972222
BBY,5.84583333,20.64972222
BBY,5.84694444,20.64972222
BBZ,-13.53722222,23.11
BBZ,-13.5375,23.10777778
BC1,50.56888889,-126.2747222
BC2,50.60833333,-126.8444444
BC3,50.03333333,-124.8222222
BC4,50.44666667,-125.4527778
BC5,50.41111111,-125.1833333
BC6,49.75277778,-123.9302778
BC7,50.38305556,-125.1552778
BC8,50.59166667,-126.7666667
BC8,50.58416667,-126.7516667
BC9,50.11666667,-124.75
BCA,20.36444444,-74.50638889
BCA,20.36527778,-74.50611111
BCB,37.20722222,-80.40694444
BCB,37.20777778,-80.40777778
BCC,57.6175,-155.8672222
BCD,10.6425,122.9297222
BCD,10.77666667,123.0191667
BCE,37.70638889,-112.1447222
BCE,37.70638889,-112.1458333
BCH,-8.49305556,126.4005556
BCH,-8.49305556,126.4005556
BCH,-8.48555556,126.3994444
BCI,-23.55916667,145.3019444
BCI,-23.56527778,145.3066667
BCJ,37.96666667,-105.7666667
BCL,10.76777778,-83.58583333
BCL,10.76861111,-83.58555556
BCM,46.59861111,26.88194444
BCM,46.52194444,26.91027778
BCM,46.52194444,26.91027778
BCM,46.52194444,26.91027778
BCM,46.52194444,26.91027778
BCN,41.30277778,2.09444444
BCN,41.29694444,2.07833333
BCN,41.29694444,2.07833333
BCN,41.29694444,2.07833333
BCN,41.29694444,2.07833333
BCN,41.29694444,2.07833333
BCS,29.86611111,-90.02222222
BCT,26.37083333,-80.10833333
BCY,6.29222222,36.88722222
BDA,32.36333333,-64.67805556
BDA,32.36416667,-64.67861111
BDA,32.36416667,-64.67861111
BDB,-24.90583333,152.3208333
BDB,-24.90388889,152.3186111
BDE,48.72083333,-94.6
BDE,48.72833333,-94.61222222
BDG,37.58277778,-109.4825
BDG,37.58333333,-109.4833333
BDH,26.53138889,54.82361111
BDH,26.53222222,54.82472222
BDI,-3.72416667,55.20527778
BDI,-3.72416667,55.20555556
BDJ,-3.44222222,114.7627778
BDK,8.01833333,-2.75833333
BDK,8.01777778,-2.76222222
BDK,8.0175,-2.76222222
BDK,8.01777778,-2.76222222
BDK,8.0175,-2.76222222
BDL,41.93861111,-72.68333333
BDL,41.9375,-72.68305556
BDL,41.93888889,-72.68333333
BDL,41.93916667,-72.68333333
BDL,41.93888889,-72.68333333
BDL,41.93916667,-72.68333333
BDM,40.31833333,27.97722222
BDM,40.31805556,27.9775
BDM,40.31805556,27.97777778
BDM,40.31805556,27.9775
BDM,40.31805556,27.97777778
BDN,24.84166667,68.83888889
BDN,24.84194444,68.83833333
BDN,30.9875,41.00416667
BDO,-6.90166667,107.5758333
BDO,-6.90055556,107.5763889
BDO,-6.90194444,107.575
BDO,-6.90055556,107.5763889
BDO,-6.90194444,107.575
BDP,26.57166667,88.08
BDP,26.57083333,88.07888889
BDQ,22.32916667,73.22083333
BDQ,22.32916667,73.22083333
BDQ,22.33611111,73.22638889
BDR,41.16416667,-73.12444444
BDR,41.16333333,-73.12611111
BDS,40.65805556,17.94666667
BDS,40.65833333,17.94694444
BDS,40.65833333,17.94694444
BDT,4.25305556,20.97555556
BDT,4.25333333,20.97527778
BDT,4.25305556,20.97555556
BDU,69.05611111,18.54
BDU,69.05583333,18.54027778
BDU,69.05583333,18.53888889
BDU,69.05583333,18.54027778
BDU,69.05583333,18.53888889
BDY,43.0875,-124.4083333
BDY,43.08638889,-124.4077778
BE1,50.91666667,4.51666667
BEB,57.48222222,-7.36472222
BEB,57.48111111,-7.36277778
BEB,57.48055556,-7.36388889
BEB,57.48111111,-7.36305556
BEB,57.48111111,-7.36277778
BEB,57.48111111,-7.36305556
BEC,37.69444444,-97.215
BEC,37.69388889,-97.215
BEC,37.69444444,-97.215
BEC,37.69388889,-97.215
BED,42.47083333,-71.29
BED,42.47,-71.28916667
BED,42.47,-71.28888889
BED,42.47,-71.28916667
BED,42.47,-71.28888889
BEF,11.99694444,-83.76861111
BEF,11.99083333,-83.77416667
BEF,11.99083333,-83.77416667
BEF,11.99083333,-83.77416667
BEF,11.99083333,-83.77416667
BEG,44.81916667,20.31222222
BEG,44.81916667,20.31222222
BEG,44.81833333,20.31305556
BEG,44.81833333,20.31305556
BEG,44.81833333,20.31305556
BEG,44.81833333,20.30916667
BEH,42.12777778,-86.42833333
BEH,42.12861111,-86.42861111
BEH,42.12861111,-86.42611111
BEH,42.12861111,-86.42861111
BEH,42.12861111,-86.42611111
BEI,9.39166667,34.53333333
BEI,9.39138889,34.51944444
BEL,-1.37888889,-48.47555556
BEL,-1.37916667,-48.47638889
BEL,-1.37916667,-48.47611111
BEL,-1.37916667,-48.47638889
BEL,-1.37916667,-48.47611111
BEN,32.09583333,20.275
BEN,32.09694444,20.26944444
BEN,32.09694444,20.26944444
BEN,32.09694444,20.26944444
BEN,32.09694444,20.26944444
BEN,32.09694444,20.26944444
BEO,-33.06611111,151.6480556
BEO,-33.06611111,151.6463889
BEO,-33.06611111,151.6463889
BEO,-33.06611111,151.6480556
BEO,-33.06611111,151.6463889
BER,52.51166667,13.4025
BER,52.51166667,13.40138889
BES,48.44722222,-4.42055556
BES,48.44777778,-4.41861111
BES,48.44777778,-4.41861111
BES,48.44944444,-4.41833333
BES,48.44777778,-4.41861111
BES,48.44944444,-4.41833333
BES,48.44944444,-4.41694444
BET,60.78444444,-161.8313889
BET,60.77861111,-161.8372222
BEU,-24.23,139.445
BEV,31.28333333,34.71666667
BEV,31.28638889,34.7225
BEV,31.28666667,34.72305556
BEV,31.28638889,34.7225
BEV,31.28666667,34.72305556
BEW,-19.79444444,34.91194444
BEW,-19.79638889,34.90777778
BEY,33.81277778,35.49027778
BEY,33.81805556,35.48388889
BEY,33.81916667,35.49
BEY,33.81805556,35.48388889
BEY,33.81916667,35.49
BFB,58.18333333,-152.1333333
BFD,41.80222222,-78.63944444
BFD,41.80305556,-78.64
BFF,41.87527778,-103.6011111
BFF,41.87527778,-103.6011111
BFF,41.87416667,-103.5955556
BFG,37.54583333,-110.7133333
BFI,47.52888889,-122.2994444
BFI,47.53,-122.3019444
BFK,39.70166667,-104.7516667
BFK,39.70166667,-104.7516667
BFL,35.43,-119.0522222
BFL,35.43361111,-119.0566667
BFL,35.43388889,-119.0577778
BFM,30.62638889,-88.06805556
BFM,30.62666667,-88.06805556
BFN,-29.09222222,26.30277778
BFN,-29.09277778,26.3025
BFN,-29.09277778,26.3025
BFN,-29.09277778,26.3025
BFN,-29.09277778,26.3025
BFO,-21.00916667,31.57916667
BFO,-21.00916667,31.57916667
BFO,-21.00805556,31.57861111
BFP,40.77222222,-80.39111111
BFP,40.7725,-80.39138889
BFQ,7.58333333,-78.2
BFR,38.84,-86.44527778
BFR,38.84,-86.44527778
BFS,54.65416667,-6.225
BFS,54.6575,-6.21583333
BFS,54.6575,-6.21583333
BFS,54.6575,-6.21583333
BFS,54.6575,-6.21583333
BFT,32.41194444,-80.63472222
BFT,32.41222222,-80.63444444
BG1,42.29055556,24.71388889
BGA,7.12611111,-73.18472222
BGA,7.12666667,-73.18472222
BGA,7.12611111,-73.18472222
BGA,7.12666667,-73.18472222
BGB,-0.10666667,11.93888889
BGB,-0.1075,11.94361111
BGD,35.70083333,-101.3930556
BGD,35.70083333,-101.3936111
BGE,30.97166667,-84.6375
BGE,30.97166667,-84.63694444
BGF,4.39611111,18.52027778
BGF,4.39944444,18.51944444
BGH,16.63333333,-14.2
BGI,13.07222222,-59.49305556
BGI,13.07472222,-59.4925
BGI,13.07472222,-59.49222222
BGI,13.07472222,-59.4925
BGI,13.07472222,-59.49222222
BGL,28.21361111,83.66527778
BGL,28.21277778,83.66638889
BGL,28.21277778,83.66527778
BGL,28.21277778,83.66638889
BGL,28.21361111,83.66611111
BGL,28.21361111,83.66527778
